"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","NL","Netherlands",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","PL","Poland",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","RO","Romania",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","SE","Sweden",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","SI","Slovenia",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","SK","Slovakia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","UK","United Kingdom",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","AT","Austria",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","BE","Belgium",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","CZ","Czechia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","EL","Greece",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","ES","Spain",18.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","EUEEA30_21","EU/EEA (without UK)",61.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",69.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","FI","Finland",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","FR","France",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","HU","Hungary",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","IE","Ireland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","IT","Italy",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","LV","Latvia",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","NL","Netherlands",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","PL","Poland",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","RO","Romania",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","SE","Sweden",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","SI","Slovenia",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","SK","Slovakia",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2012","UK","United Kingdom",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","AT","Austria",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","BE","Belgium",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","CZ","Czechia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","EE","Estonia",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","EL","Greece",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","ES","Spain",18.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","EUEEA30_21","EU/EEA (without UK)",45.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",48.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","FI","Finland",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","FR","France",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","HU","Hungary",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","IE","Ireland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","IT","Italy",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","LT","Lithuania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","NL","Netherlands",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","PL","Poland",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","RO","Romania",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","SE","Sweden",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","SI","Slovenia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","SK","Slovakia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2013","UK","United Kingdom",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","AT","Austria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","BE","Belgium",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","CZ","Czechia",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","ES","Spain",13.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","EUEEA30_21","EU/EEA (without UK)",31.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",34.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","FI","Finland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","FR","France",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","HU","Hungary",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","IE","Ireland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","IT","Italy",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","LU","Luxembourg",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","NL","Netherlands",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","PL","Poland",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","SE","Sweden",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","SI","Slovenia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","SK","Slovakia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2014","UK","United Kingdom",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2015","AT","Austria",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2015","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2015","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2015","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2015","CZ","Czechia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2015","DK","Denmark",0.000000000,""
